X;Y;Z;cat;phi
14.3;-4;-12.63;7;0.30
14.3;-4;-12.66;7;0.34
14.3;-4;-12.69;8;0.10
14.3;-4;-12.72;8;0.14
14.3;-4;-12.75;8;0.14
14.3;-4;-12.78;8;0.12
14.3;-4;-12.81;8;0.11
14.3;-4;-12.84;8;0.14
14.3;-4;-12.87;8;0.11
14.3;-4;-12.90;8;0.11
14.3;-4;-12.93;8;0.10
14.3;-4;-12.96;8;0.12
14.3;-4;-12.99;8;0.13
14.3;-4;-13.02;8;0.13
14.3;-4;-13.05;8;0.15
14.3;-4;-13.08;8;0.15
14.3;-4;-13.11;8;0.15
14.3;-4;-13.14;8;0.12
14.3;-4;-13.17;8;0.13
14.3;-4;-13.20;8;0.10
14.3;-4;-13.23;8;0.14
14.3;-4;-13.26;8;0.13
14.3;-4;-13.29;8;0.11
14.3;-4;-13.32;8;0.13
14.3;-4;-13.35;8;0.12
14.3;-4;-13.38;8;0.12
14.3;-4;-13.41;8;0.11
14.3;-4;-13.44;8;0.14
14.3;-4;-13.47;8;0.13
14.3;-4;-13.50;8;0.13
14.3;-4;-13.53;8;0.14
14.3;-4;-13.56;8;0.13
14.3;-4;-13.59;8;0.14
14.3;-4;-13.62;8;0.11
14.3;-4;-13.65;8;0.13
14.3;-4;-13.68;8;0.11
14.3;-4;-13.71;8;0.13
14.3;-4;-13.74;8;0.14
14.3;-4;-13.77;8;0.12
14.3;-4;-13.80;8;0.10
14.3;-4;-13.83;8;0.10
14.3;-4;-13.86;8;0.13
14.3;-4;-13.89;8;0.13
14.3;-4;-13.92;8;0.13
14.3;-4;-13.95;8;0.11
14.3;-4;-13.98;8;0.10
14.3;-4;-14.01;8;0.11
14.3;-4;-14.04;8;0.15
14.3;-4;-14.07;8;0.11
14.3;-4;-14.10;8;0.14
14.3;-4;-14.13;8;0.12
14.3;-4;-14.16;8;0.11
14.3;-4;-14.19;8;0.12
14.3;-4;-14.22;8;0.11
14.3;-4;-14.25;8;0.13
14.3;-4;-14.28;8;0.14
14.3;-4;-14.31;8;0.15
14.3;-4;-14.34;8;0.13
14.3;-4;-14.37;8;0.13
14.3;-4;-14.40;8;0.11
14.3;-4;-14.43;8;0.11
14.3;-4;-14.46;8;0.14
14.3;-4;-14.49;8;0.14
14.3;-4;-14.52;8;0.13
14.3;-4;-14.55;8;0.12
14.3;-4;-14.58;8;0.13
14.3;-4;-14.61;8;0.13
14.3;-4;-14.64;8;0.10
14.3;-4;-14.67;8;0.15
14.3;-4;-14.70;8;0.14
14.3;-4;-14.73;8;0.11
14.3;-4;-14.76;8;0.12
14.3;-4;-14.79;8;0.13
14.3;-4;-14.82;8;0.11
14.3;-4;-14.85;8;0.12
14.3;-4;-14.88;8;0.12
14.3;-4;-14.91;8;0.14
14.3;-4;-14.94;8;0.14
14.3;-4;-14.97;8;0.11
14.3;-4;-15.00;8;0.10
22.4;-4;-0.10;-4;0.79
22.4;-4;-0.30;-4;0.60
22.4;-4;-0.50;-4;0.69
22.4;-4;-0.70;-4;0.75
22.4;-4;-0.90;-4;0.41
22.4;-4;-1.10;-4;0.73
22.4;-4;-1.30;-4;0.51
22.4;-4;-1.50;-4;0.63
22.4;-4;-1.70;-4;0.72
22.4;-4;-1.90;-4;0.68
22.4;-4;-2.16;2;0.44
22.4;-4;-2.19;2;0.47
22.4;-4;-2.22;2;0.40
22.4;-4;-2.25;2;0.50
22.4;-4;-2.28;2;0.46
22.4;-4;-2.31;2;0.40
22.4;-4;-2.34;2;0.50
22.4;-4;-2.37;2;0.41
22.4;-4;-2.40;2;0.48
22.4;-4;-2.43;2;0.43
22.4;-4;-2.46;2;0.42
22.4;-4;-2.49;2;0.45
22.4;-4;-2.55;2;0.43
22.4;-4;-2.58;2;0.50
22.4;-4;-2.61;2;0.40
22.4;-4;-2.64;2;0.46
22.4;-4;-2.67;2;0.44
22.4;-4;-2.70;2;0.50
22.4;-4;-2.73;2;0.46
22.4;-4;-2.76;2;0.46
22.4;-4;-2.79;2;0.49
22.4;-4;-2.82;2;0.40
22.4;-4;-2.85;2;0.44
22.4;-4;-2.88;2;0.49
22.4;-4;-2.91;2;0.43
22.4;-4;-2.94;2;0.46
22.4;-4;-2.97;2;0.45
22.4;-4;-3.00;2;0.45
22.4;-4;-3.03;2;0.40
22.4;-4;-3.06;2;0.48
22.4;-4;-3.09;2;0.48
22.4;-4;-3.12;2;0.48
22.4;-4;-3.15;2;0.41
22.4;-4;-3.18;2;0.45
22.4;-4;-3.21;2;0.44
22.4;-4;-3.24;2;0.40
22.4;-4;-3.27;2;0.46
22.4;-4;-3.30;2;0.43
22.4;-4;-3.33;2;0.45
22.4;-4;-3.36;2;0.42
22.4;-4;-3.39;2;0.44
22.4;-4;-3.42;2;0.49
22.4;-4;-3.45;2;0.45
22.4;-4;-3.48;2;0.43
22.4;-4;-3.51;2;0.41
22.4;-4;-3.54;2;0.48
22.4;-4;-3.60;3;0.49
22.4;-4;-3.63;3;0.46
22.4;-4;-3.66;3;0.50
22.4;-4;-3.69;3;0.47
22.4;-4;-3.72;3;0.41
22.4;-4;-3.75;3;0.43
22.4;-4;-3.78;3;0.49
22.4;-4;-3.81;3;0.45
22.4;-4;-3.84;3;0.48
22.4;-4;-3.87;3;0.50
22.4;-4;-3.90;3;0.49
22.4;-4;-3.93;3;0.49
22.4;-4;-3.96;3;0.45
22.4;-4;-3.99;3;0.40
22.4;-4;-4.02;3;0.44
22.4;-4;-4.05;3;0.44
22.4;-4;-4.08;3;0.41
22.4;-4;-4.11;3;0.47
22.4;-4;-4.14;3;0.50
22.4;-4;-4.17;3;0.45
22.4;-4;-4.20;3;0.45
22.4;-4;-4.23;3;0.43
22.4;-4;-4.29;3;0.46
22.4;-4;-4.32;3;0.45
22.4;-4;-4.35;3;0.45
22.4;-4;-4.38;3;0.45
22.4;-4;-4.41;3;0.42
22.4;-4;-4.44;3;0.43
22.4;-4;-4.47;3;0.42
22.4;-4;-4.50;3;0.49
22.4;-4;-4.53;3;0.41
22.4;-4;-4.56;3;0.42
22.4;-4;-4.59;3;0.45
22.4;-4;-4.62;3;0.48
22.4;-4;-4.65;3;0.42
22.4;-4;-4.68;3;0.46
22.4;-4;-4.71;3;0.43
22.4;-4;-4.74;3;0.47
22.4;-4;-4.77;3;0.46
22.4;-4;-4.80;3;0.48
22.4;-4;-4.83;3;0.44
22.4;-4;-4.86;3;0.41
22.4;-4;-4.89;3;0.50
22.4;-4;-4.92;3;0.44
22.4;-4;-4.95;3;0.49
22.4;-4;-4.98;3;0.46
22.4;-4;-5.01;3;0.47
22.4;-4;-5.16;3;0.50
22.4;-4;-5.19;3;0.42
22.4;-4;-5.22;3;0.46
22.4;-4;-5.25;3;0.47
22.4;-4;-5.28;3;0.49
22.4;-4;-5.31;3;0.46
22.4;-4;-5.34;3;0.50
22.4;-4;-5.37;3;0.48
22.4;-4;-5.40;3;0.41
22.4;-4;-5.43;3;0.45
22.4;-4;-5.46;3;0.40
22.4;-4;-5.49;3;0.44
22.4;-4;-5.52;3;0.50
22.4;-4;-5.55;3;0.48
22.4;-4;-5.58;3;0.45
22.4;-4;-5.61;3;0.45
22.4;-4;-5.64;3;0.47
22.4;-4;-5.67;3;0.40
22.4;-4;-5.70;3;0.45
22.4;-4;-5.73;3;0.46
22.4;-4;-5.79;3;0.41
22.4;-4;-5.82;3;0.46
22.4;-4;-5.85;3;0.41
22.4;-4;-5.88;3;0.48
22.4;-4;-5.91;3;0.43
22.4;-4;-5.94;3;0.45
22.4;-4;-5.97;3;0.43
22.4;-4;-6.00;3;0.48
22.4;-4;-6.03;3;0.41
22.4;-4;-6.06;3;0.48
22.4;-4;-6.09;3;0.46
22.4;-4;-6.12;3;0.43
22.4;-4;-6.15;3;0.44
22.4;-4;-6.18;3;0.42
22.4;-4;-6.21;3;0.41
22.4;-4;-6.24;3;0.47
22.4;-4;-6.27;3;0.41
22.4;-4;-6.30;3;0.46
22.4;-4;-6.33;3;0.45
22.4;-4;-6.36;3;0.47
22.4;-4;-6.39;3;0.46
22.4;-4;-6.42;3;0.42
22.4;-4;-6.45;3;0.43
22.4;-4;-6.51;5;0.29
22.4;-4;-6.54;5;0.26
22.4;-4;-6.57;5;0.34
22.4;-4;-6.60;5;0.35
22.4;-4;-6.63;5;0.30
22.4;-4;-6.66;5;0.30
22.4;-4;-6.69;5;0.26
22.4;-4;-6.72;5;0.26
22.4;-4;-6.75;5;0.26
22.4;-4;-6.78;5;0.34
22.4;-4;-6.81;5;0.34
22.4;-4;-6.84;5;0.33
22.4;-4;-6.87;5;0.27
22.4;-4;-6.90;5;0.28
22.4;-4;-6.93;5;0.30
22.4;-4;-6.96;5;0.31
22.4;-4;-6.99;5;0.25
22.4;-4;-7.02;5;0.33
22.4;-4;-7.05;5;0.29
22.4;-4;-7.08;5;0.30
22.4;-4;-7.11;5;0.31
22.4;-4;-7.14;5;0.30
22.4;-4;-7.17;5;0.25
22.4;-4;-7.20;5;0.29
22.4;-4;-7.23;5;0.25
22.4;-4;-7.26;5;0.25
22.4;-4;-7.29;5;0.29
22.4;-4;-7.35;5;0.33
22.4;-4;-7.38;5;0.26
22.4;-4;-7.41;5;0.31
22.4;-4;-7.44;5;0.33
22.4;-4;-7.47;5;0.28
22.4;-4;-7.50;5;0.30
22.4;-4;-7.53;5;0.33
22.4;-4;-7.56;5;0.32
22.4;-4;-7.62;6;0.31
22.4;-4;-7.65;6;0.27
22.4;-4;-7.68;6;0.32
22.4;-4;-7.71;6;0.27
22.4;-4;-7.74;6;0.34
22.4;-4;-7.77;6;0.33
22.4;-4;-7.80;6;0.31
22.4;-4;-7.83;6;0.33
22.4;-4;-7.89;5;0.31
22.4;-4;-7.92;5;0.34
22.4;-4;-7.95;5;0.30
22.4;-4;-7.98;5;0.31
22.4;-4;-8.01;5;0.26
22.4;-4;-8.04;5;0.25
22.4;-4;-8.07;5;0.25
22.4;-4;-8.10;5;0.32
22.4;-4;-8.13;5;0.28
22.4;-4;-8.16;5;0.29
22.4;-4;-8.19;5;0.27
22.4;-4;-8.22;5;0.27
22.4;-4;-8.25;5;0.26
22.4;-4;-8.28;5;0.30
22.4;-4;-8.31;5;0.31
22.4;-4;-8.34;5;0.27
22.4;-4;-8.37;5;0.26
22.4;-4;-8.40;5;0.31
22.4;-4;-8.43;5;0.30
22.4;-4;-8.46;5;0.30
22.4;-4;-8.49;5;0.34
22.4;-4;-8.52;5;0.32
22.4;-4;-8.55;5;0.28
22.4;-4;-8.58;5;0.28
22.4;-4;-8.61;5;0.30
22.4;-4;-8.64;5;0.28
22.4;-4;-8.67;5;0.28
22.4;-4;-8.82;3;0.41
22.4;-4;-8.85;3;0.45
22.4;-4;-8.88;3;0.46
22.4;-4;-8.91;3;0.46
22.4;-4;-8.94;3;0.42
22.4;-4;-8.97;3;0.47
22.4;-4;-9.00;3;0.50
22.4;-4;-9.03;3;0.46
22.4;-4;-9.06;3;0.47
22.4;-4;-9.09;3;0.49
22.4;-4;-9.12;3;0.46
22.4;-4;-9.15;3;0.42
22.4;-4;-9.21;3;0.41
22.4;-4;-9.24;3;0.46
22.4;-4;-9.27;3;0.48
22.4;-4;-9.30;3;0.49
22.4;-4;-9.33;3;0.42
22.4;-4;-9.36;3;0.49
22.4;-4;-9.39;3;0.42
22.4;-4;-9.42;3;0.50
22.4;-4;-9.48;5;0.26
22.4;-4;-9.51;5;0.31
22.4;-4;-9.54;5;0.33
22.4;-4;-9.57;5;0.34
22.4;-4;-9.60;5;0.35
22.4;-4;-9.63;5;0.28
22.4;-4;-9.66;5;0.28
22.4;-4;-9.69;5;0.26
22.4;-4;-9.72;5;0.35
22.4;-4;-9.75;5;0.33
22.4;-4;-9.78;5;0.26
22.4;-4;-9.81;5;0.32
22.4;-4;-9.84;5;0.29
22.4;-4;-9.87;5;0.27
22.4;-4;-9.90;5;0.31
22.4;-4;-9.93;5;0.31
22.4;-4;-9.96;5;0.29
22.4;-4;-9.99;5;0.26
22.4;-4;-10.02;5;0.32
22.4;-4;-10.05;5;0.27
22.4;-4;-10.08;5;0.32
22.4;-4;-10.14;5;0.29
22.4;-4;-10.17;5;0.31
22.4;-4;-10.20;5;0.27
22.4;-4;-10.23;5;0.31
22.4;-4;-10.26;5;0.32
22.4;-4;-10.29;5;0.28
22.4;-4;-10.32;5;0.35
22.4;-4;-10.35;5;0.32
22.4;-4;-10.38;5;0.26
22.4;-4;-10.41;5;0.28
22.4;-4;-10.44;5;0.34
22.4;-4;-10.47;5;0.26
22.4;-4;-10.50;5;0.28
22.4;-4;-10.68;5;0.26
22.4;-4;-10.71;5;0.28
22.4;-4;-10.74;5;0.27
22.4;-4;-10.77;5;0.28
22.4;-4;-10.80;5;0.33
22.4;-4;-10.83;5;0.26
22.4;-4;-10.86;5;0.30
22.4;-4;-10.89;5;0.30
22.4;-4;-10.92;5;0.33
22.4;-4;-10.95;5;0.33
22.4;-4;-10.98;5;0.35
22.4;-4;-11.01;5;0.31
22.4;-4;-11.04;5;0.30
22.4;-4;-11.07;5;0.31
22.4;-4;-11.10;5;0.32
22.4;-4;-11.13;5;0.26
22.4;-4;-11.16;5;0.31
22.4;-4;-11.22;5;0.31
22.4;-4;-11.25;5;0.32
22.4;-4;-11.28;5;0.29
22.4;-4;-11.31;5;0.26
22.4;-4;-11.34;5;0.26
22.4;-4;-11.37;5;0.34
22.4;-4;-11.40;5;0.31
22.4;-4;-11.43;5;0.30
22.4;-4;-11.46;5;0.33
22.4;-4;-11.49;5;0.31
22.4;-4;-11.52;5;0.33
22.4;-4;-11.55;5;0.28
22.4;-4;-11.58;5;0.27
22.4;-4;-11.61;5;0.28
22.4;-4;-11.64;5;0.29
22.4;-4;-11.67;5;0.32
22.4;-4;-11.70;5;0.33
22.4;-4;-11.73;5;0.27
22.4;-4;-11.79;7;0.31
22.4;-4;-11.82;7;0.34
22.4;-4;-11.85;7;0.33
22.4;-4;-11.88;7;0.33
22.4;-4;-11.91;7;0.34
22.4;-4;-11.94;7;0.35
22.4;-4;-11.97;7;0.33
22.4;-4;-12.00;7;0.31
22.4;-4;-12.03;7;0.33
22.4;-4;-12.06;7;0.34
22.4;-4;-12.09;7;0.34
22.4;-4;-12.12;7;0.32
22.4;-4;-12.15;7;0.31
22.4;-4;-12.18;7;0.30
22.4;-4;-12.21;7;0.31
22.4;-4;-12.24;7;0.34
22.4;-4;-12.27;7;0.30
22.4;-4;-12.30;7;0.34
22.4;-4;-12.33;7;0.32
22.4;-4;-12.36;7;0.31
22.4;-4;-12.42;7;0.31
22.4;-4;-12.45;7;0.33
22.4;-4;-12.48;7;0.32
22.4;-4;-12.51;7;0.31
22.4;-4;-12.54;7;0.35
22.4;-4;-12.57;7;0.31
22.4;-4;-12.60;7;0.33
22.4;-4;-12.63;7;0.33
22.4;-4;-12.66;7;0.33
22.4;-4;-12.69;7;0.31
22.4;-4;-12.75;3;0.41
22.4;-4;-12.78;3;0.41
22.4;-4;-12.81;3;0.42
22.4;-4;-12.84;3;0.45
22.4;-4;-12.87;3;0.44
22.4;-4;-12.90;3;0.47
22.4;-4;-12.93;3;0.47
22.4;-4;-12.96;3;0.44
22.4;-4;-12.99;3;0.48
22.4;-4;-13.02;3;0.46
22.4;-4;-13.05;3;0.40
22.4;-4;-13.08;3;0.45
22.4;-4;-13.11;8;0.13
22.4;-4;-13.14;8;0.11
22.4;-4;-13.17;8;0.11
22.4;-4;-13.20;8;0.14
22.4;-4;-13.23;8;0.14
22.4;-4;-13.26;8;0.13
22.4;-4;-13.29;8;0.10
22.4;-4;-13.32;8;0.14
22.4;-4;-13.35;8;0.11
22.4;-4;-13.38;8;0.15
22.4;-4;-13.41;8;0.10
22.4;-4;-13.44;8;0.14
22.4;-4;-13.47;8;0.12
22.4;-4;-13.50;8;0.12
22.4;-4;-13.53;8;0.11
22.4;-4;-13.56;8;0.13
22.4;-4;-13.59;8;0.13
22.4;-4;-13.62;8;0.10
22.4;-4;-13.65;8;0.11
22.4;-4;-13.68;8;0.12
22.4;-4;-13.71;8;0.13
22.4;-4;-13.74;8;0.11
22.4;-4;-13.77;8;0.13
22.4;-4;-13.80;8;0.10
22.4;-4;-13.83;8;0.14
22.4;-4;-13.86;8;0.14
22.4;-4;-13.89;8;0.13
22.4;-4;-13.92;8;0.15
22.4;-4;-13.95;8;0.12
22.4;-4;-13.98;8;0.13
22.4;-4;-14.01;8;0.12
22.4;-4;-14.04;8;0.11
22.4;-4;-14.07;8;0.12
22.4;-4;-14.10;8;0.14
22.4;-4;-14.13;8;0.14
22.4;-4;-14.16;8;0.11
22.4;-4;-14.19;8;0.14
22.4;-4;-14.22;8;0.12
22.4;-4;-14.25;8;0.10
22.4;-4;-14.28;8;0.13
22.4;-4;-14.31;8;0.11
22.4;-4;-14.34;8;0.13
22.4;-4;-14.37;8;0.11
22.4;-4;-14.40;8;0.10
22.4;-4;-14.43;8;0.13
22.4;-4;-14.46;8;0.15
22.4;-4;-14.49;8;0.14
22.4;-4;-14.52;8;0.13
22.4;-4;-14.55;8;0.12
22.4;-4;-14.58;8;0.13
22.4;-4;-14.61;8;0.11
22.4;-4;-14.64;8;0.14
22.4;-4;-14.67;8;0.14
22.4;-4;-14.70;8;0.13
22.4;-4;-14.73;8;0.13
22.4;-4;-14.76;8;0.14
22.4;-4;-14.79;8;0.15
22.4;-4;-14.82;8;0.13
22.4;-4;-14.85;8;0.13
22.4;-4;-14.88;8;0.11
22.4;-4;-14.91;8;0.14
22.4;-4;-14.94;8;0.11
22.4;-4;-14.97;8;0.12
22.4;-4;-15.00;8;0.12
31.5;-4;-0.10;-4;0.40
31.5;-4;-0.20;-4;0.76
31.5;-4;-0.30;-4;0.70
31.5;-4;-0.40;-4;0.39
31.5;-4;-0.50;-4;0.72
31.5;-4;-0.60;-4;0.33
31.5;-4;-0.70;-4;0.37
31.5;-4;-0.80;-4;0.65
31.5;-4;-1.47;2;0.47
31.5;-4;-1.50;2;0.41
31.5;-4;-1.53;2;0.41
31.5;-4;-1.56;2;0.46
31.5;-4;-1.59;2;0.40
31.5;-4;-1.62;2;0.43
31.5;-4;-1.65;2;0.42
31.5;-4;-1.68;2;0.41
31.5;-4;-1.71;2;0.50
31.5;-4;-1.74;2;0.48
31.5;-4;-1.77;2;0.42
31.5;-4;-1.80;2;0.48
31.5;-4;-1.83;2;0.43
31.5;-4;-1.86;2;0.42
31.5;-4;-1.89;2;0.41
31.5;-4;-1.92;2;0.48
31.5;-4;-1.98;3;0.46
31.5;-4;-2.01;3;0.46
31.5;-4;-2.04;3;0.43
31.5;-4;-2.07;3;0.48
31.5;-4;-2.10;3;0.41
31.5;-4;-2.13;3;0.43
31.5;-4;-2.16;3;0.46
31.5;-4;-2.19;3;0.42
31.5;-4;-2.22;3;0.48
31.5;-4;-2.25;3;0.45
31.5;-4;-2.28;3;0.42
31.5;-4;-2.31;3;0.49
31.5;-4;-2.34;3;0.45
31.5;-4;-2.37;3;0.41
31.5;-4;-2.40;3;0.41
31.5;-4;-2.43;3;0.50
31.5;-4;-2.46;3;0.45
31.5;-4;-2.49;3;0.48
31.5;-4;-2.52;3;0.44
31.5;-4;-2.55;3;0.49
31.5;-4;-2.58;3;0.46
31.5;-4;-2.61;3;0.48
31.5;-4;-2.67;3;0.40
31.5;-4;-2.70;3;0.46
31.5;-4;-2.73;3;0.41
31.5;-4;-2.76;3;0.44
31.5;-4;-2.79;3;0.40
31.5;-4;-2.82;3;0.48
31.5;-4;-2.85;3;0.45
31.5;-4;-2.88;3;0.48
31.5;-4;-2.91;3;0.44
31.5;-4;-2.94;3;0.43
31.5;-4;-2.97;3;0.48
31.5;-4;-3.00;3;0.47
31.5;-4;-3.03;3;0.49
31.5;-4;-3.06;3;0.48
31.5;-4;-3.09;3;0.49
31.5;-4;-3.12;3;0.47
31.5;-4;-3.15;3;0.43
31.5;-4;-3.18;3;0.48
31.5;-4;-3.21;3;0.42
31.5;-4;-3.36;3;0.41
31.5;-4;-3.39;3;0.48
31.5;-4;-3.42;3;0.50
31.5;-4;-3.45;3;0.41
31.5;-4;-3.48;3;0.46
31.5;-4;-3.51;3;0.45
31.5;-4;-3.54;3;0.41
31.5;-4;-3.57;3;0.40
31.5;-4;-3.60;3;0.43
31.5;-4;-3.63;3;0.44
31.5;-4;-3.66;3;0.46
31.5;-4;-3.69;3;0.45
31.5;-4;-3.75;4;0.48
31.5;-4;-3.78;4;0.42
31.5;-4;-3.81;4;0.44
31.5;-4;-3.84;4;0.47
31.5;-4;-3.87;4;0.40
31.5;-4;-3.90;4;0.41
31.5;-4;-3.93;4;0.42
31.5;-4;-3.96;4;0.49
31.5;-4;-3.99;4;0.42
31.5;-4;-4.02;4;0.47
31.5;-4;-4.05;4;0.46
31.5;-4;-4.08;4;0.41
31.5;-4;-4.14;5;0.28
31.5;-4;-4.17;5;0.29
31.5;-4;-4.20;5;0.31
31.5;-4;-4.23;5;0.32
31.5;-4;-4.29;4;0.43
31.5;-4;-4.32;4;0.50
31.5;-4;-4.35;4;0.40
31.5;-4;-4.38;4;0.46
31.5;-4;-4.41;4;0.45
31.5;-4;-4.44;4;0.40
31.5;-4;-4.47;4;0.46
31.5;-4;-4.50;4;0.48
31.5;-4;-4.53;4;0.47
31.5;-4;-4.56;4;0.44
31.5;-4;-4.59;4;0.44
31.5;-4;-4.65;5;0.31
31.5;-4;-4.68;5;0.27
31.5;-4;-4.71;5;0.30
31.5;-4;-4.74;5;0.29
31.5;-4;-4.77;5;0.34
31.5;-4;-4.80;5;0.34
31.5;-4;-4.83;5;0.26
31.5;-4;-4.89;4;0.44
31.5;-4;-4.92;4;0.42
31.5;-4;-4.95;4;0.48
31.5;-4;-4.98;4;0.42
31.5;-4;-5.01;4;0.50
31.5;-4;-5.04;4;0.48
31.5;-4;-5.10;5;0.34
31.5;-4;-5.13;5;0.31
31.5;-4;-5.16;5;0.33
31.5;-4;-5.19;5;0.26
31.5;-4;-5.22;5;0.31
31.5;-4;-5.25;5;0.27
31.5;-4;-5.28;5;0.29
31.5;-4;-5.31;5;0.26
31.5;-4;-5.34;5;0.28
31.5;-4;-5.37;5;0.30
31.5;-4;-5.40;5;0.28
31.5;-4;-5.43;5;0.30
31.5;-4;-5.46;5;0.32
31.5;-4;-5.49;5;0.31
31.5;-4;-5.52;5;0.32
31.5;-4;-5.55;5;0.32
31.5;-4;-5.58;5;0.33
31.5;-4;-5.61;5;0.29
31.5;-4;-5.64;5;0.25
31.5;-4;-5.67;5;0.31
31.5;-4;-5.73;5;0.33
31.5;-4;-5.76;5;0.29
31.5;-4;-5.79;5;0.26
31.5;-4;-5.82;5;0.34
31.5;-4;-5.85;5;0.29
31.5;-4;-5.88;5;0.34
31.5;-4;-5.91;5;0.34
31.5;-4;-5.94;5;0.30
31.5;-4;-5.97;5;0.32
31.5;-4;-6.03;6;0.27
31.5;-4;-6.06;6;0.28
31.5;-4;-6.09;6;0.30
31.5;-4;-6.12;6;0.32
31.5;-4;-6.15;6;0.30
31.5;-4;-6.18;6;0.32
31.5;-4;-6.21;6;0.28
31.5;-4;-6.24;6;0.31
31.5;-4;-6.27;6;0.34
31.5;-4;-6.30;6;0.30
31.5;-4;-6.33;6;0.27
31.5;-4;-6.36;6;0.33
31.5;-4;-6.39;6;0.31
31.5;-4;-6.45;5;0.28
31.5;-4;-6.48;5;0.27
31.5;-4;-6.51;5;0.31
31.5;-4;-6.54;5;0.32
31.5;-4;-6.57;5;0.28
31.5;-4;-6.60;5;0.29
31.5;-4;-6.63;5;0.29
31.5;-4;-6.66;5;0.32
31.5;-4;-6.69;5;0.27
31.5;-4;-6.72;5;0.26
31.5;-4;-6.75;5;0.27
31.5;-4;-6.78;5;0.34
31.5;-4;-6.81;5;0.29
31.5;-4;-6.84;5;0.28
31.5;-4;-6.87;5;0.27
31.5;-4;-6.90;5;0.26
31.5;-4;-6.93;5;0.33
31.5;-4;-6.96;5;0.28
31.5;-4;-6.99;5;0.30
31.5;-4;-7.02;5;0.35
31.5;-4;-7.05;5;0.30
31.5;-4;-7.08;5;0.28
31.5;-4;-7.11;5;0.33
31.5;-4;-7.14;5;0.29
31.5;-4;-7.17;5;0.33
31.5;-4;-7.20;5;0.29
31.5;-4;-7.23;5;0.30
31.5;-4;-7.26;5;0.33
31.5;-4;-7.29;5;0.28
31.5;-4;-7.32;5;0.28
31.5;-4;-7.35;5;0.26
31.5;-4;-7.38;5;0.33
31.5;-4;-7.44;3;0.41
31.5;-4;-7.47;3;0.44
31.5;-4;-7.50;3;0.48
31.5;-4;-7.53;3;0.42
31.5;-4;-7.56;3;0.47
31.5;-4;-7.59;3;0.41
31.5;-4;-7.62;3;0.48
31.5;-4;-7.65;3;0.49
31.5;-4;-7.68;3;0.41
31.5;-4;-7.71;3;0.47
31.5;-4;-7.74;3;0.48
31.5;-4;-7.77;3;0.41
31.5;-4;-7.80;3;0.49
31.5;-4;-7.83;3;0.44
31.5;-4;-7.86;3;0.42
31.5;-4;-7.89;3;0.46
31.5;-4;-7.92;3;0.41
31.5;-4;-7.95;3;0.50
31.5;-4;-7.98;3;0.45
31.5;-4;-8.01;3;0.44
31.5;-4;-8.04;3;0.44
31.5;-4;-8.07;3;0.44
31.5;-4;-8.10;3;0.45
31.5;-4;-8.13;3;0.44
31.5;-4;-8.16;3;0.42
31.5;-4;-8.19;3;0.47
31.5;-4;-8.22;3;0.42
31.5;-4;-8.25;3;0.44
31.5;-4;-8.28;3;0.47
31.5;-4;-8.31;3;0.40
31.5;-4;-8.34;3;0.41
31.5;-4;-8.37;3;0.45
31.5;-4;-8.40;3;0.41
31.5;-4;-8.43;3;0.47
31.5;-4;-8.46;3;0.41
31.5;-4;-8.49;3;0.44
31.5;-4;-8.52;3;0.44
31.5;-4;-8.55;3;0.41
31.5;-4;-8.58;3;0.43
31.5;-4;-8.61;3;0.46
31.5;-4;-8.67;4;0.46
31.5;-4;-8.70;4;0.47
31.5;-4;-8.73;4;0.48
31.5;-4;-8.76;4;0.46
31.5;-4;-8.79;4;0.43
31.5;-4;-8.82;4;0.50
31.5;-4;-8.85;4;0.49
31.5;-4;-8.88;4;0.41
31.5;-4;-8.91;4;0.49
31.5;-4;-8.94;4;0.43
31.5;-4;-9.00;5;0.34
31.5;-4;-9.03;5;0.29
31.5;-4;-9.06;5;0.29
31.5;-4;-9.09;5;0.26
31.5;-4;-9.12;5;0.25
31.5;-4;-9.15;5;0.35
31.5;-4;-9.18;5;0.28
31.5;-4;-9.21;5;0.28
31.5;-4;-9.24;5;0.29
31.5;-4;-9.27;5;0.34
31.5;-4;-9.30;5;0.29
31.5;-4;-9.33;5;0.33
31.5;-4;-9.36;5;0.26
31.5;-4;-9.39;5;0.33
31.5;-4;-9.42;5;0.34
31.5;-4;-9.45;5;0.28
31.5;-4;-9.48;5;0.33
31.5;-4;-9.51;5;0.28
31.5;-4;-9.54;5;0.32
31.5;-4;-9.57;5;0.34
31.5;-4;-9.60;5;0.27
31.5;-4;-9.63;5;0.33
31.5;-4;-9.66;5;0.33
31.5;-4;-9.69;5;0.27
31.5;-4;-9.72;5;0.27
31.5;-4;-9.75;5;0.28
31.5;-4;-9.78;5;0.32
31.5;-4;-9.81;5;0.33
31.5;-4;-9.87;4;0.43
31.5;-4;-9.90;4;0.44
31.5;-4;-9.93;4;0.41
31.5;-4;-9.96;4;0.42
31.5;-4;-9.99;4;0.48
31.5;-4;-10.02;4;0.45
31.5;-4;-10.05;4;0.43
31.5;-4;-10.08;4;0.42
31.5;-4;-10.11;4;0.49
31.5;-4;-10.14;4;0.43
31.5;-4;-10.17;4;0.41
31.5;-4;-10.20;4;0.46
31.5;-4;-10.23;4;0.48
31.5;-4;-10.26;4;0.46
31.5;-4;-10.29;4;0.49
31.5;-4;-10.32;4;0.48
